X1,Rrup,StationCode,EQID,EQdepth,M,EarthquakeLatitude,EarthquakeLongitude,StationLatitude,StationLongitude,Rjb,Vs30,PGA,Lowpass,Highpass,M2,lnRh,MlnRh,lnVs30,lnPGA,useable_period,Mlow,Mmid,Mup,Frv,Fn,ergod_res
20455,13.51,5419,ci38627095,5.46,3.9,35.74567000000001,-117.558,35.64906,-117.66187,13.2,293.5,0.0042229477,37.5,0.24046,15.209999999999999,2.6934390005757143,10.504412102245286,5.681877639268151,-5.467221887667758,3.3269566663894197,TRUE,FALSE,FALSE,0,0,-1.0417719349788985
20456,190.29,5422,ci38627095,5.46,3.9,35.74567000000001,-117.558,34.18504,-118.44698,190.41,293.5,1.3953579e-4,5.19524,0.1631,15.209999999999999,5.249046073721176,20.471279687512585,5.681877639268151,-8.877189430468738,4.904966278356836,TRUE,FALSE,FALSE,0,0,0.4289867247547381
20457,185.83,5425,ci38627095,5.46,3.9,35.74567000000001,-117.558,34.27718,-118.55965,185.94,513.7,1.1663573000000001e-4,5.54245,0.34322,15.209999999999999,5.225353249518077,20.3788776731205,6.241639437473222,-9.056454898741656,2.330866499621234,TRUE,FALSE,FALSE,0,0,0.47632348503715605
20458,138.99,5480,ci38627095,5.46,3.9,35.74567000000001,-117.558,34.70312,-118.42573,139.09,502,1.5763146999999995e-4,16.49385,0.41866,15.209999999999999,4.935332883851179,19.247798247019595,6.218600119691729,-8.755250717733324,1.9108584531600825,TRUE,FALSE,FALSE,0,0,0.020037665763533496
20459,150.05,5481,ci38627095,5.46,3.9,35.74567000000001,-117.558,34.5993,-118.45375,150.15,517.3,3.2229416000000005e-4,14.6266,0.44458,15.209999999999999,5.011767400352701,19.545892861375535,6.248622977009469,-8.04004588907124,1.7994511673939448,TRUE,FALSE,FALSE,0,0,0.9377271090800896
20460,120.2,HEL,ci38627095,5.46,3.9,35.74567000000001,-117.558,36.7246,-116.9759,120.29,447.3,1.6788584e-4,36.18173,0.31148000000000003,15.209999999999999,4.790401316274883,18.682565133472043,6.103229510438802,-8.692226333351487,2.5683832027738536,TRUE,FALSE,FALSE,0,0,-0.3150203502261366
20461,12.73,SV01,ci38627095,5.46,3.9,35.74567000000001,-117.558,35.6455,-117.4776,12.4,351.9,0.002823704,13.39717,0.31729,15.209999999999999,2.6442670833638497,10.312641625119014,5.863347044327539,-5.86970578070873,2.5213527057266223,TRUE,FALSE,FALSE,0,0,-1.4324358846585978
20462,19.98,SV02,ci38627095,5.46,3.9,35.74567000000001,-117.558,35.8855,-117.7048,19.8,293.5,0.0062411576,57.43492,0.25772,15.209999999999999,3.0379033073294788,11.847822898584967,5.681877639268151,-5.076589600985663,3.104144032283098,TRUE,FALSE,FALSE,0,0,-0.08797910942566389
20463,4.87,SV03,ci38627095,5.46,3.9,35.74567000000001,-117.558,35.7705,-117.5997,4.06,293.5,0.016034016,21.02241,0.28595,15.209999999999999,2.0448075312077187,7.974749371710103,5.681877639268151,-4.133042813482369,2.7976919041790524,TRUE,FALSE,FALSE,0,0,-0.994735339114714
20464,21.27,SV04,ci38627095,5.46,3.9,35.74567000000001,-117.558,35.9023,-117.7018,21.11,351.9,0.006767712299999999,14.86509,0.24894,15.209999999999999,3.0955805773320755,12.072764251595094,5.863347044327539,-4.995592166446991,3.213625773278702,TRUE,FALSE,FALSE,0,0,0.18060252014514777
20465,3.14,SV05,ci38627095,5.46,3.9,35.74567000000001,-117.558,35.7224,-117.5719,1.96,351.9,0.013176849,31.86402,0.29604,15.209999999999999,1.9127922775968629,7.459889882627765,5.863347044327539,-4.329293852845689,2.7023375219564922,TRUE,FALSE,FALSE,0,0,-1.5071955386540865
20466,21.95,SV06,ci38627095,5.46,3.9,35.74567000000001,-117.558,35.6012,-117.3811,21.81,710.1,0.0018994789,50,0.68012,15.209999999999999,3.1247969477123734,12.186708096078256,6.565405805188048,-6.266175693584655,1.1762630124095748,TRUE,FALSE,FALSE,0,0,-0.6764244585123782
20467,6.35,SV07,ci38627095,5.46,3.9,35.74567000000001,-117.558,35.6976,-117.6032,5.7,710.1,0.0022041246,10.15315,0.4487100000000001,15.209999999999999,2.167483891708478,8.453187177663064,6.565405805188048,-6.1174248557141135,1.7828887254574222,TRUE,FALSE,FALSE,0,0,-2.2178093752062535
20468,21.91,SV08,ci38627095,5.46,3.9,35.74567000000001,-117.558,35.5761,-117.4187,21.76,351.9,0.0017395966000000001,37.89291,1.45786,15.209999999999999,3.123099989095693,12.180089957473204,5.863347044327539,-6.354102031714993,0.5487495369925782,TRUE,FALSE,FALSE,0,0,-1.1336429796668224
20487,166.2,LIND,ci38628799,5.51,4.2,35.625,-117.42667,36.35307,-119.05668,166.3,710.1,1.6359748e-4,25,0.41866,17.64,5.1138431022479685,21.478141029441467,6.565405805188048,-8.718101537337244,1.9108584531600825,TRUE,FALSE,FALSE,0,0,0.08527705779265204
20495,190.77,13577,ci38628799,5.51,4.2,35.625,-117.42667,33.928000000000004,-117.8032,190.88,298.1,3.4741309e-4,13.86962,0.34006,17.64,5.251562867469865,22.05656404337343,5.697429000684026,-7.964996024959253,2.3525260248191495,TRUE,FALSE,FALSE,0,0,0.7485813179743337
20496,182.51,13921,ci38628799,5.51,4.2,35.625,-117.42667,33.9753,-117.4865,182.62,447.3,1.379777e-4,9.47323,0.75464,17.64,5.207345054127172,21.870849227334123,6.103229510438802,-8.888418480067719,1.060108131029365,TRUE,FALSE,FALSE,0,0,-0.08243040155960024
20499,175.08,23077,ci38628799,5.51,4.2,35.625,-117.42667,34.056999999999995,-117.698,175.18,293.5,2.2636503e-4,9.47323,0.2668,17.64,5.16582988586156,21.696485520618552,5.681877639268151,-8.393361684696337,2.9985007496251876,TRUE,FALSE,FALSE,0,0,0.08290830103589464
20500,166.33,23163,ci38628799,5.51,4.2,35.625,-117.42667,34.123000000000005,-117.54,166.43,351.9,1.9388919999999997e-4,15.93201,0.4044,17.64,5.114623969728999,21.4814206728618,5.863347044327539,-8.548223696080726,1.9782393669634029,TRUE,FALSE,FALSE,0,0,-0.10941759739672285
20501,182.86,23173,ci38628799,5.51,4.2,35.625,-117.42667,34.001999999999995,-117.814,182.97,438.7,8.236301999999999e-5,8.83883,0.41866,17.64,5.209258856418646,21.878887196958317,6.083815808172168,-9.404374008191375,1.9108584531600825,TRUE,FALSE,FALSE,0,0,-0.6034080550928227
20502,170.74,23178,ci38628799,5.51,4.2,35.625,-117.42667,34.1321,-117.9108,170.84,293.5,1.0032584999999999e-4,8.24692,0.28595,17.64,5.140759000872706,21.591187803665367,5.681877639268151,-9.207087169382694,2.7976919041790524,TRUE,FALSE,FALSE,0,0,-0.7959708588088574
20503,181.77,23938,ci38628799,5.51,4.2,35.625,-117.42667,34.0209,-117.8657,181.88,458,2.6118843e-4,9.47323,0.2668,17.64,5.203286643745444,21.853803903730867,6.126869184114185,-8.250268457102035,2.9985007496251876,TRUE,FALSE,FALSE,0,0,0.5572338162477379
20504,168.6,23939,ci38628799,5.51,4.2,35.625,-117.42667,34.1211,-117.7382,168.7,351.9,2.1785998e-4,8.83883,0.43343,17.64,5.128161868930001,21.538279849506008,5.863347044327539,-8.431657995112054,1.8457421036845627,TRUE,FALSE,FALSE,0,0,0.04177698425737297
20506,190.47,24103,ci38628799,5.51,4.2,35.625,-117.42667,34.1599,-118.532,190.59,293.5,1.8398328e-4,10.51121,0.34006,17.64,5.2499906130908816,22.049960574981704,5.681877639268151,-8.600665674049395,2.3525260248191495,TRUE,FALSE,FALSE,0,0,0.10049656886477543
20507,179.99,24765,ci38628799,5.51,4.2,35.625,-117.42667,34.219,-118.429,180.1,293.5,1.785586e-4,7.966,0.25772,17.64,5.19345660259842,21.812517730913367,5.681877639268151,-8.630593719303857,3.104144032283098,TRUE,FALSE,FALSE,0,0,-0.08156834862096574
20508,190.64,24833,ci38628799,5.51,4.2,35.625,-117.42667,34.0627,-118.3156,190.75,447.3,2.4132359e-4,9.47323,0.24894,17.64,5.250881860421781,22.05370381377148,6.103229510438802,-8.329371827989853,3.213625773278702,TRUE,FALSE,FALSE,0,0,0.5942234411950675
20510,171.34,24944,ci38628799,5.51,4.2,35.625,-117.42667,34.2302,-118.2528,171.44,351.9,2.7602005e-4,11.26563,0.51543,17.64,5.144262644317885,21.605903106135116,5.863347044327539,-8.195037049958103,1.5521021283200431,TRUE,FALSE,FALSE,0,0,0.31988528822394
20511,118.53,ADO,ci38628799,5.51,4.2,35.625,-117.42667,34.55046,-117.43391,118.59,293.5,6.896014999999999e-4,14.86509,0.18866,17.64,4.776445651492702,20.06107173626935,5.681877639268151,-7.279396663443142,4.24043252411746,TRUE,FALSE,FALSE,0,0,0.26654097767883744
20512,129.97,ALP,ci38628799,5.51,4.2,35.625,-117.42667,34.68708,-118.29946,130.04,293.5,3.5269299e-4,17.0755,0.25772,17.64,4.868368101249378,20.447146025247388,5.681877639268151,-7.949912596167869,3.104144032283098,TRUE,FALSE,FALSE,0,0,-0.19869148948203375
20513,58.35,APL,ci38628799,5.51,4.2,35.625,-117.42667,35.34149,-116.87464,58.26,351.9,0.0012014196,37.5,0.11218,17.64,4.071718378692097,17.10121719050681,5.863347044327539,-6.7242514213813065,7.131395970761277,TRUE,FALSE,FALSE,0,0,-0.4523100826627555
20514,137.6,ARV,ci38628799,5.51,4.2,35.625,-117.42667,35.1269,-118.83008999999998,137.67,471.5,1.275709e-4,12.5,0.23227,17.64,4.925300705646971,20.68626296371728,6.155919102073512,-8.966838269488738,3.4442674473672876,TRUE,FALSE,FALSE,0,0,-0.8368792566781131
20515,177.4,ASP,ci38628799,5.51,4.2,35.625,-117.42667,35.86114,-119.38511,177.5,228.2,7.788341e-5,12.94081,0.13810999999999998,17.64,5.17897870248218,21.751710550425155,5.430222437427975,-9.46029759310809,5.792484251683442,TRUE,FALSE,FALSE,0,0,-1.080922725593739
20516,95.49,AVM,ci38628799,5.51,4.2,35.625,-117.42667,35.06562,-116.61549,95.5,710.1,6.4133627e-4,14.86509,0.29604,17.64,4.560991686840258,19.156165084729086,6.565405805188048,-7.351956636415137,2.7023375219564922,TRUE,FALSE,FALSE,0,0,0.20238856498422297
20517,153.33,BAI,ci38628799,5.51,4.2,35.625,-117.42667,34.77695,-118.77335,153.42,388,8.341424000000001e-5,16.49385,0.20933,17.64,5.033357504609612,21.140101519360375,5.961005339623274,-9.391691519769294,3.821716906320165,TRUE,FALSE,FALSE,0,0,-1.1050572740413322
20518,153.85,BAK,ci38628799,5.51,4.2,35.625,-117.42667,35.34444000000001,-119.10445,153.94,228.2,9.885238e-5,10.51121,0.17003,17.64,5.03673798602776,21.154299541316593,5.430222437427975,-9.221882931753324,4.705052049638299,TRUE,FALSE,FALSE,0,0,-1.204089151945782
20519,157.43,BBR,ci38628799,5.51,4.2,35.625,-117.42667,34.2623,-116.92075,157.52,351.9,5.187130599999999e-4,18.301070000000006,0.29604,17.64,5.0597066570818425,21.25076795974374,5.863347044327539,-7.564159698593447,2.7023375219564922,TRUE,FALSE,FALSE,0,0,0.7364913981509416
20520,192.78,BBS,ci38628799,5.51,4.2,35.625,-117.42667,33.92139,-116.98058,192.89,447.3,1.0969674999999999e-4,6.6985800000000015,0.25772,17.64,5.262033745934092,22.100541732923187,6.103229510438802,-9.117790817375374,3.104144032283098,TRUE,FALSE,FALSE,0,0,-0.16363781211411066
20521,194.51,BCW,ci38628799,5.51,4.2,35.625,-117.42667,34.940090000000005,-119.41313,194.62,468.4,4.923107e-5,8.83883,0.27621,17.64,5.27095911019364,22.13802826281329,6.149322631723562,-9.918985629715756,2.8963469823684873,TRUE,FALSE,FALSE,0,0,-0.9161795612160333
20522,154.57,BFS,ci38628799,5.51,4.2,35.625,-117.42667,34.23883,-117.65853,154.66,700.4,1.2883568000000002e-4,22.53126,0.49788,17.64,5.041399895017045,21.17387955907159,6.551651600411697,-8.956972764023057,1.606812886639351,TRUE,FALSE,FALSE,0,0,-0.3421911863170646
20523,196.2,BLA2,ci38628799,5.51,4.2,35.625,-117.42667,34.069309999999994,-116.38993,196.31,447.3,1.8715705000000001e-4,17.677670000000006,0.37732,17.64,5.279601928613991,22.174328100178762,6.103229510438802,-8.583562454005419,2.12021626205873,TRUE,FALSE,FALSE,0,0,0.4190966898364792
20524,189.94,BLC,ci38628799,5.51,4.2,35.625,-117.42667,34.243559999999995,-118.67312,190.05,502.5,2.0083493999999998e-4,11.26563,0.25772,17.64,5.247206914071507,22.038269039100328,6.219595639933231,-8.513027181299574,3.104144032283098,TRUE,FALSE,FALSE,0,0,0.4612951436593864
20529,146.77,BTP,ci38628799,5.51,4.2,35.625,-117.42667,34.68224,-118.57398,146.85,647,5.074717400000001e-4,20.02675,0.24381,17.64,4.989701637184102,20.95674687617323,6.472346294500901,-7.586069533327848,3.2812435913211107,TRUE,FALSE,FALSE,0,0,0.8615953085867414
20530,176.16,CAC,ci38628799,5.51,4.2,35.625,-117.42667,34.13678,-118.12199,176.26,447.3,1.3589706e-4,8.24692,0.2022,17.64,5.171972376731881,21.7222839822739,6.103229510438802,-8.903612870595268,3.9564787339268057,TRUE,FALSE,FALSE,0,0,-0.19125583208780483
20532,73.97,CCA,ci38628799,5.51,4.2,35.625,-117.42667,35.15252,-118.01649,73.93,293.5,6.5217468e-4,23.32582,0.18866,17.64,4.306938568132012,18.089141986154452,5.681877639268151,-7.335198117809768,4.24043252411746,TRUE,FALSE,FALSE,0,0,-0.734150526145763
20533,12.6,CCC,ci38628799,5.51,4.2,35.625,-117.42667,35.52495,-117.36453,11.68,513.7,0.019535003000000002,36.60214000000001,0.15324000000000002,17.64,2.63588401565725,11.07071286576045,6.241639437473222,-3.9355473969046004,5.22056904202558,TRUE,FALSE,FALSE,0,0,0.23561374583975514
20536,178.07,CFT,ci38628799,5.51,4.2,35.625,-117.42667,34.035470000000004,-117.11241,178.18,447.3,1.2684662e-4,10.88188,0.32848,17.64,5.1827440729374326,21.767525106337217,6.103229510438802,-8.972531917918447,2.4354603019970775,TRUE,FALSE,FALSE,0,0,-0.23184067756973725
20537,107.08,CGO,ci38628799,5.51,4.2,35.625,-117.42667,36.5504,-117.80295,107.12,710.1,2.9615452e-4,21.02241,0.2022,17.64,4.675143600803232,19.635603123373578,6.565405805188048,-8.124629212821894,3.9564787339268057,TRUE,FALSE,FALSE,0,0,-0.3349385532985254
20538,152.6,CHF,ci38628799,5.51,4.2,35.625,-117.42667,34.33341,-118.02585,152.69,600.1,1.4012938999999995e-4,18.94646,0.27621,17.64,5.028592493402996,21.120088472292586,6.397096307995467,-8.872944347892314,2.8963469823684873,TRUE,FALSE,FALSE,0,0,-0.3702856696320378
20539,181.28,CHN,ci38628799,5.51,4.2,35.625,-117.42667,33.99879,-117.68044,181.39,293.5,1.0327894e-4,6.9348100000000015,0.2022,17.64,5.200590235290685,21.842478988220876,5.681877639268151,-9.17807707484029,3.9564787339268057,TRUE,FALSE,FALSE,0,0,-0.6100984088155847
20541,149.56,CJM,ci38628799,5.51,4.2,35.625,-117.42667,34.27117,-117.42448,149.64,711.5,3.1791639e-4,18.301070000000006,0.18866,17.64,5.008501717303219,21.035707212673522,6.567375417529907,-8.053722134283113,4.24043252411746,TRUE,FALSE,FALSE,0,0,0.48892485719735035
20542,137.14,CJV2,ci38628799,5.51,4.2,35.625,-117.42667,34.52978,-118.1445,137.22,680.2,4.4464512e-4,15.93201,0.21671,17.64,4.9219584581658316,20.672225524296493,6.522386872573096,-7.718234077102948,3.691569378432006,TRUE,FALSE,FALSE,0,0,0.5952726563660216
20544,25.48,CLC,ci38628799,5.51,4.2,35.625,-117.42667,35.81574000000001,-117.59751,25.04,351.9,0.0020225933999999997,37.5,0.21671,17.64,3.264877566037043,13.71248577735558,5.863347044327539,-6.203374729628197,3.691569378432006,TRUE,FALSE,FALSE,0,0,-1.2444303543243587
20549,164.61,CSL,ci38628799,5.51,4.2,35.625,-117.42667,34.49651,-118.61621,164.71,293.5,3.6202135e-4,10.88188,0.21671,17.64,5.104242892454063,21.437820148307065,5.681877639268151,-7.923807369977078,3.691569378432006,TRUE,FALSE,FALSE,0,0,0.3938503966855418
20551,156.81,CVW,ci38628799,5.51,4.2,35.625,-117.42667,34.92217,-118.93913,156.9,401.1,1.3349273e-4,10.15315,0.21671,17.64,5.055766369510052,21.23421875194222,5.9942107727760074,-8.921463538535642,3.691569378432006,TRUE,FALSE,FALSE,0,0,-0.5622580552554641
20552,106.69,CWC,ci38628799,5.51,4.2,35.625,-117.42667,36.43905,-118.0805,106.73,710.1,2.6672681e-4,15.93201,0.25772,17.64,4.67150627716763,19.62032636410405,6.565405805188048,-8.229285606894216,3.104144032283098,TRUE,FALSE,FALSE,0,0,-0.4472485574971534
20555,198.15,CZN,ci38628799,5.51,4.2,35.625,-117.42667,33.91375,-116.78409,198.26,351.9,1.2119874e-4,7.179360000000001,0.31729,17.64,5.289482551546448,22.215826716495084,5.863347044327539,-9.018078880422703,2.5213527057266223,TRUE,FALSE,FALSE,0,0,-0.11318814939270894
20557,72.28,DAW,ci38628799,5.51,4.2,35.625,-117.42667,36.27148,-117.59214,72.24,351.9,4.8164349e-4,37.5,0.2668,17.64,4.283981022154192,17.992720293047608,5.863347044327539,-7.638306364890601,2.9985007496251876,TRUE,FALSE,FALSE,0,0,-0.9850850918825689
20558,172.39,DEC,ci38628799,5.51,4.2,35.625,-117.42667,34.25353,-118.33383,172.49,512,2.7510828e-4,14.35873,0.22436,17.64,5.1503646725040735,21.63153162451711,6.238324625039508,-8.198345792340557,3.5656979853806385,TRUE,FALSE,FALSE,0,0,0.5281722488105718
20560,192.1,DJJ,ci38628799,5.51,4.2,35.625,-117.42667,34.10618,-118.45505,192.21,602.3,8.094007e-5,12.94081,0.34006,17.64,5.258503605027401,22.085715141115084,6.4007556600496756,-9.421801553678776,2.3525260248191495,TRUE,FALSE,FALSE,0,0,-0.32199502815675984
20561,192.1,DJJB,ci38628799,5.51,4.2,35.625,-117.42667,34.10618,-118.45505,192.21,602.3,4.954600000000001e-5,12.5,0.25772,17.64,5.258503605027401,22.085715141115084,6.4007556600496756,-9.912609026985688,3.104144032283098,TRUE,FALSE,FALSE,0,0,-0.812802501463672
20564,130.44,DSC,ci38628799,5.51,4.2,35.625,-117.42667,35.14255,-116.10395,130.51,293.5,2.3577905e-4,26.79434,0.2668,17.64,4.8719701486774465,20.462274624445275,5.681877639268151,-8.352615420288153,2.9985007496251876,TRUE,FALSE,FALSE,0,0,-0.593187266793481
20565,173.46,DTC,ci38628799,5.51,4.2,35.625,-117.42667,34.42416,-118.66191,173.57,447.3,5.6427227e-4,14.35873,0.21671,17.64,5.156544905412176,21.65748860273114,6.103229510438802,-7.479973674724703,3.691569378432006,TRUE,FALSE,FALSE,0,0,1.1920698909228689
20566,54.08,DTP,ci38628799,5.51,4.2,35.625,-117.42667,35.26742,-117.84581,53.96,710.1,5.936515400000001e-4,37.5,0.22436,17.64,3.9965814509276987,16.785642093896335,6.565405805188048,-7.429218043734722,3.5656979853806385,TRUE,FALSE,FALSE,0,0,-0.9209146215649966
20567,96.44,EDW2,ci38628799,5.51,4.2,35.625,-117.42667,34.881100000000004,-117.99388,96.45,709.3,0.0010448141999999999,37.5,0.25772,17.64,4.57085266108885,19.19758117657317,6.564278568208041,-6.863916208416549,3.104144032283098,TRUE,FALSE,FALSE,0,0,0.7097886437238285
20569,135.03,FDR,ci38628799,5.51,4.2,35.625,-117.42667,35.64262,-118.93433,135.1,351.9,1.7811555e-4,20.30631,0.34006,17.64,4.9064832181692255,20.60722951631075,5.863347044327539,-8.633078060980278,2.3525260248191495,TRUE,FALSE,FALSE,0,0,-0.6996135845970004
20570,175.1,FHO,ci38628799,5.51,4.2,35.625,-117.42667,34.09355,-116.93588,175.21,685.9,2.7542132e-4,19.6146,0.34006,17.64,5.165943978851041,21.69696471117437,6.530731844505276,-8.19720855999651,2.3525260248191495,TRUE,FALSE,FALSE,0,0,0.722568338683482
20571,190.68,FMO,ci38628799,5.51,4.2,35.625,-117.42667,34.4092,-118.92121000000002,190.79,293.5,1.3587221000000002e-4,7.179360000000001,0.1334,17.64,5.25109145040305,22.05458409169281,5.681877639268151,-8.903795746312374,5.997001499250375,TRUE,FALSE,FALSE,0,0,-0.199626432457773
20573,122.58,FOX2,ci38628799,5.51,4.2,35.625,-117.42667,34.7339,-118.24046,122.64,447.3,7.184438799999999e-4,28.71746,0.20933,17.64,4.809960380344706,20.201833597447767,6.103229510438802,-7.238422962663429,3.821716906320165,TRUE,FALSE,FALSE,0,0,0.6014519836034751
20575,164.51,GCC,ci38628799,5.51,4.2,35.625,-117.42667,34.32758,-118.31888,164.61,447.3,7.200915599999999e-4,21.56355,0.34322,17.64,5.103636018122043,21.435271276112584,6.103229510438802,-7.236132187372502,2.330866499621234,TRUE,FALSE,FALSE,0,0,1.2999850822559003
20577,175.23,GMA,ci38628799,5.51,4.2,35.625,-117.42667,34.29148,-116.38256,175.33,293.5,6.448143099999999e-4,18.301070000000006,0.35205,17.64,5.166685266529006,21.70007811942183,5.681877639268151,-7.346548174090075,2.272404487998864,TRUE,FALSE,FALSE,0,0,1.1319592435883719
20578,184.78,GMR,ci38628799,5.51,4.2,35.625,-117.42667,34.78457,-115.65994,184.89,710.1,1.12191e-4,27.73924,0.37732,17.64,5.219692834949647,21.92270990678852,6.565405805188048,-9.095307781996729,2.12021626205873,TRUE,FALSE,FALSE,0,0,-0.014919670157024001
20580,169.78,GOU,ci38628799,5.51,4.2,35.625,-117.42667,34.22119,-118.18834,169.88,655.1,1.5293254e-4,15.93201,0.4044,17.64,5.135127544247779,21.567535685840674,6.48478789573783,-8.785513648836133,1.9782393669634029,TRUE,FALSE,FALSE,0,0,0.030299532064193002
20581,184.46,GR2,ci38628799,5.51,4.2,35.625,-117.42667,34.11816,-118.30024,184.57,578.1,9.187018e-5,16.49385,0.13810999999999998,17.64,5.217961373281856,21.915437767783796,6.3597468640884305,-9.295134064392517,5.792484251683442,TRUE,FALSE,FALSE,0,0,-0.32677793680250566
20582,151.31,GRA,ci38628799,5.51,4.2,35.625,-117.42667,36.99608,-117.36621,151.4,518.9,9.741817e-5,15.38931,0.18866,17.64,5.020116302597113,21.08448847090788,6.251711186373694,-9.236497814406121,4.24043252411746,TRUE,FALSE,FALSE,0,0,-0.8304429197287462
20583,65.97,GSC,ci38628799,5.51,4.2,35.625,-117.42667,35.30177,-116.80574,65.9,351.9,9.5629063e-4,30.77861,0.11613,17.64,4.193319071113398,17.61194009867627,5.863347044327539,-6.952448684837267,6.888831481959873,TRUE,FALSE,FALSE,0,0,-0.4646986459914757
20584,185.17,GVR,ci38628799,5.51,4.2,35.625,-117.42667,34.04972,-118.11995,185.29,531.8,1.9583656999999999e-4,14.35873,0.23227,17.64,5.221799012743985,21.93155585352474,6.2762674788089194,-8.538230073091075,3.4442674473672876,TRUE,FALSE,FALSE,0,0,0.3968561165069726
20585,68.39,HAR,ci38628799,5.51,4.2,35.625,-117.42667,35.0114,-117.29909,68.33,293.5,3.5262197000000004e-4,25,0.22436,17.64,4.2290603428470925,17.76205343995779,5.681877639268151,-7.950113981376656,3.5656979853806385,TRUE,FALSE,FALSE,0,0,-1.492374593380033
20587,144.06,HDH,ci38628799,5.51,4.2,35.625,-117.42667,34.775290000000005,-118.63999,144.14,511.5,1.6967728999999995e-4,17.677670000000006,0.12447,17.64,4.97109646069194,20.87860513490615,6.2373475853916815,-8.68161221907537,6.427251546557404,TRUE,FALSE,FALSE,0,0,-0.40115717093995507
20588,131.97,HEC,ci38628799,5.51,4.2,35.625,-117.42667,34.8294,-116.335,132.04,710.1,6.589655400000001e-4,22.53126,0.21671,17.64,4.883607084902305,20.51114975658968,6.565405805188048,-7.324839316179538,3.691569378432006,TRUE,FALSE,FALSE,0,0,0.9225026098699338
20589,195.39,HIW,ci38628799,5.51,4.2,35.625,-117.42667,35.03998,-115.38423,195.5,351.9,2.9774136000000005e-4,22.53126,0.39062,17.64,5.275468824023309,22.1569690608979,5.863347044327539,-8.119285367782126,2.0480262147355486,TRUE,FALSE,FALSE,0,0,0.7466726943501616
20590,167.29,HLN,ci38628799,5.51,4.2,35.625,-117.42667,34.12128,-117.21897,167.39,447.3,1.3869603999999998e-4,8.53775,0.30648000000000003,17.64,5.120371600034003,21.505560720142814,6.103229510438802,-8.8832257818802,2.61028452101279,TRUE,FALSE,FALSE,0,0,-0.3044971021044347
20592,134.2,HOL,ci38628799,5.51,4.2,35.625,-117.42667,34.45831,-117.84539,134.27,873.7,4.076095200000001e-4,25,0.24046,17.64,4.900329691668144,20.581384705006208,6.772737067304049,-7.805200900656857,3.3269566663894197,TRUE,FALSE,FALSE,0,0,0.5888557415237514
20593,84.55,HYS,ci38628799,5.51,4.2,35.625,-117.42667,34.865320000000004,-117.56975,84.55,293.5,0.0011335536,32.9877,0.24046,17.64,4.439854695974776,18.64738972309406,5.681877639268151,-6.78239780197104,3.3269566663894197,TRUE,FALSE,FALSE,0,0,0.07101554572231539
20597,158.33,IPT,ci38628799,5.51,4.2,35.625,-117.42667,34.19701,-117.28498,158.42,623.3,4.0758169e-4,14.86509,0.24046,17.64,5.065398983203976,21.2746757294567,6.435027943814805,-7.8052691791163635,3.3269566663894197,TRUE,FALSE,FALSE,0,0,0.8080220557495537
20599,93.56,ISA,ci38628799,5.51,4.2,35.625,-117.42667,35.66278,-118.47403,93.57,351.9,3.972382600000001e-4,37.5,0.21671,17.64,4.540655051325807,19.07075121556839,5.863347044327539,-7.830974306162251,3.691569378432006,TRUE,FALSE,FALSE,0,0,-0.6841141680787075
20601,138.32,JNH2,ci38628799,5.51,4.2,35.625,-117.42667,34.44894,-117.95541,138.4,351.9,3.7027389e-4,21.02241,0.23227,17.64,4.930509768700126,20.708141028540528,5.863347044327539,-7.901267582927657,3.4442674473672876,TRUE,FALSE,FALSE,0,0,0.08810320197509203
20602,51.54,JRC2,ci38628799,5.51,4.2,35.625,-117.42667,35.98249000000001,-117.80885,51.41,710.1,0.0030067239,37.5,0.22436,17.64,3.949088859935575,16.586173211729417,6.565405805188048,-5.806904198280169,3.5656979853806385,TRUE,FALSE,FALSE,0,0,0.6202272633142618
20604,157.45,JVA,ci38628799,5.51,4.2,35.625,-117.42667,34.36622,-116.61266,157.54,351.9,3.8603821e-4,16.49385,0.32848,17.64,5.059833505373775,21.251300722569855,5.863347044327539,-7.859574203761288,2.4354603019970775,TRUE,FALSE,FALSE,0,0,0.4413918140600783
20609,107.86,LDR,ci38628799,5.51,4.2,35.625,-117.42667,34.9906,-118.34156000000002,107.89,447.3,5.0830427e-4,26.79434,0.36447,17.64,4.682378919534848,19.665991462046364,6.103229510438802,-7.584430332995846,2.1949680357779786,TRUE,FALSE,FALSE,0,0,-0.02079776659467214
20610,135.33,LEO,ci38628799,5.51,4.2,35.625,-117.42667,34.63064,-118.30505,135.4,351.9,8.152171400000001e-4,29.73018,0.19531,17.64,4.9086981188070515,20.616532098989616,5.863347044327539,-7.112056050761581,4.096052429471097,TRUE,FALSE,FALSE,0,0,0.8265374756870232
20611,174.65,LFP,ci38628799,5.51,4.2,35.625,-117.42667,34.30529,-118.48805,174.75,447.3,3.8456629e-4,6.0371,0.21671,17.64,5.163373736487379,21.686169693246992,6.103229510438802,-7.863394378157017,3.691569378432006,TRUE,FALSE,FALSE,0,0,0.826454984615089
20612,158.21,LJR,ci38628799,5.51,4.2,35.625,-117.42667,34.80762,-118.86775,158.3,722.4,1.1624268e-4,13.39717,0.18223,17.64,5.0646418732404594,21.271495867609932,6.582579002102776,-9.059830483221296,4.39005652197772,TRUE,FALSE,FALSE,0,0,-0.371383423087952
